frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face
0,1,Unknown,0.0,266.4468288421631,frontal,0.7,False,0,0
2,1,Unknown,0.0,14.019966125488281,frontal,0.7,False,0,0
4,1,Unknown,0.0,13.028621673583984,profile,0.5,False,0,0
6,1,Unknown,0.0,13.427019119262695,frontal,0.7,False,0,0
8,1,Unknown,0.0,13.365745544433594,frontal,0.7,False,0,0
10,1,Unknown,0.0,13.071298599243164,frontal,0.7,False,0,0
12,1,Unknown,0.0,11.531591415405273,profile,0.5,False,0,0
14,1,Unknown,0.0,11.326074600219727,frontal,0.7,False,0,0
16,1,Unknown,0.0,12.084484100341797,frontal,0.7,False,0,0
18,1,Unknown,0.0,13.435840606689453,frontal,0.7,False,0,0
20,1,Unknown,0.0,11.594295501708984,frontal,0.7,False,0,0
22,1,Unknown,0.0,11.779308319091797,frontal,0.7,False,0,0
24,1,Unknown,0.0,11.695623397827148,frontal,0.7,False,0,0
26,1,Unknown,0.0,11.857986450195312,frontal,0.7,False,0,0
28,1,Unknown,0.0,11.411428451538086,frontal,0.7,False,0,0
30,1,Unknown,0.0,12.115716934204102,frontal,0.7,False,0,0
32,1,Unknown,0.0,15.282154083251953,frontal,0.7,False,0,0
34,1,Unknown,0.0,11.271238327026367,profile,0.5,False,0,0
36,1,Unknown,0.0,12.150049209594727,frontal,0.7,False,0,0
38,1,Unknown,0.0,11.548280715942383,profile,0.5,False,0,0
40,1,Unknown,0.0,11.228561401367188,frontal,0.7,False,0,0
42,1,Unknown,0.0,12.364625930786133,frontal,0.7,False,0,0
44,1,Unknown,0.0,15.404462814331055,frontal,0.7,False,0,0
46,1,Unknown,0.0,11.519908905029297,frontal,0.7,False,0,0
48,1,Unknown,0.0,16.196012496948242,frontal,0.7,False,0,0
50,1,Unknown,0.0,12.762308120727539,frontal,0.7,False,0,0
52,1,Unknown,0.0,11.687755584716797,frontal,0.7,False,0,0
54,1,Unknown,0.0,18.49675178527832,partial_back,0.5,False,1,0
56,1,Unknown,0.0,12.37940788269043,frontal,0.7,False,0,0
58,1,Unknown,0.0,11.266946792602539,partial_back,0.5,False,1,0
60,1,Unknown,0.0,11.728048324584961,partial_back,0.5,False,2,0
62,1,Unknown,0.0,11.44862174987793,partial_back,0.5,False,3,0
64,1,Unknown,0.0,11.23666763305664,partial_back,0.5,False,4,0
66,1,Unknown,0.0,11.69729232788086,partial_back,0.5,False,5,0
68,1,Unknown,0.0,11.885404586791992,partial_back,0.5,False,6,0
70,1,Unknown,0.0,11.226415634155273,partial_back,0.5,False,7,0
72,1,Unknown,0.0,14.231443405151367,partial_back,0.5,False,8,0
74,1,Unknown,0.0,12.751340866088867,partial_back,0.5,False,9,0
76,1,Unknown,0.0,12.527942657470703,partial_back,0.5,False,10,0
78,1,Unknown,0.0,11.520624160766602,partial_back,0.5,False,11,0
80,1,Unknown,0.0,11.87896728515625,partial_back,0.5,False,12,0
82,1,Unknown,0.0,12.06827163696289,partial_back,0.5,False,13,0
84,1,Unknown,0.0,11.771678924560547,partial_back,0.5,False,14,0
86,1,Unknown,0.0,12.712240219116211,partial_back,0.5,False,15,0
88,1,Unknown,0.0,13.221025466918945,partial_back,0.5,False,16,0
90,1,Unknown,0.0,11.085987091064453,partial_back,0.5,False,17,0
92,1,Unknown,0.0,11.16490364074707,partial_back,0.5,False,18,0
94,1,Unknown,0.0,11.258840560913086,partial_back,0.5,False,19,0
96,1,Unknown,0.0,11.276483535766602,partial_back,0.5,False,20,0
98,1,Unknown,0.0,10.913610458374023,partial_back,0.5,False,21,0
100,1,Unknown,0.0,11.54327392578125,partial_back,0.5,False,22,0
102,1,Unknown,0.0,10.849714279174805,partial_back,0.5,False,23,0
104,1,Unknown,0.0,310.5008602142334,partial_back,0.5,False,24,0
106,1,Unknown,0.0,27.113914489746094,partial_back,0.5,False,25,0
110,1,Unknown,0.0,28.10955047607422,partial_back,0.5,False,26,0
116,1,Unknown,0.0,27.051925659179688,partial_back,0.5,False,27,0
118,1,Unknown,0.0,26.282072067260742,partial_back,0.5,False,28,0
120,1,Unknown,0.0,26.08942985534668,frontal,0.5,False,0,0
122,1,Unknown,0.0,25.813579559326172,partial_back,0.5,False,1,0
132,1,Unknown,0.0,26.357173919677734,partial_back,0.5,False,2,0
134,1,Unknown,0.0,16.57414436340332,partial_back,0.5,False,3,0
136,1,Unknown,0.0,13.318300247192383,partial_back,0.5,False,4,0
138,1,Unknown,0.0,11.560678482055664,partial_back,0.5,False,5,0
140,1,Unknown,0.0,11.951446533203125,partial_back,0.5,False,6,0
142,1,Unknown,0.0,12.194156646728516,partial_back,0.5,False,7,0
144,1,Unknown,0.0,11.114120483398438,partial_back,0.5,False,8,0
146,1,Unknown,0.0,10.945558547973633,partial_back,0.5,False,9,0
148,1,Unknown,0.0,12.689352035522461,partial_back,0.5,False,10,0
150,1,Unknown,0.0,11.301040649414062,partial_back,0.5,False,11,0
152,1,Unknown,0.0,11.144876480102539,partial_back,0.5,False,12,0
154,1,Unknown,0.0,11.249542236328125,partial_back,0.5,False,13,0
158,1,Unknown,0.0,12.635946273803711,partial_back,0.5,False,14,0
160,1,Unknown,0.0,13.684988021850586,partial_back,0.5,False,15,0
162,1,Unknown,0.0,13.078451156616211,partial_back,0.5,False,16,0
164,1,Unknown,0.0,11.110782623291016,partial_back,0.5,False,17,0
166,1,Unknown,0.0,15.906333923339844,partial_back,0.5,False,18,0
168,1,Unknown,0.0,33.33926200866699,partial_back,0.5,False,19,0
170,1,Unknown,0.0,34.13558006286621,partial_back,0.5,False,20,0
172,1,Unknown,0.0,108.81710052490234,partial_back,0.5,False,21,0
174,1,Unknown,0.0,54.97241020202637,partial_back,0.5,False,22,0
176,1,Unknown,0.0,15.309333801269531,partial_back,0.5,False,23,0
178,1,Unknown,0.0,11.595010757446289,profile,0.5,False,0,0
180,1,Unknown,0.0,10.914325714111328,profile,0.5,False,0,0
182,1,Unknown,0.0,10.835647583007812,profile,0.5,False,0,0
184,1,Unknown,0.0,10.829925537109375,partial_back,0.5,False,1,0
186,1,Unknown,0.0,11.458158493041992,partial_back,0.5,False,2,0
188,1,Unknown,0.0,33.177852630615234,partial_back,0.5,False,3,0
190,1,Unknown,0.0,11.303901672363281,profile,0.5,False,0,0
192,1,Unknown,0.0,10.973930358886719,profile,0.5,False,0,0
194,1,Unknown,0.0,11.161327362060547,profile,0.5,False,0,0
196,1,Unknown,0.0,11.218547821044922,profile,0.5,False,0,0
198,1,Unknown,0.0,12.052297592163086,profile,0.5,False,0,0
200,1,Unknown,0.0,10.623693466186523,profile,0.5,False,0,0
202,1,Unknown,0.0,11.522531509399414,profile,0.5,False,0,0
204,1,Unknown,0.0,18.852710723876953,profile,0.5,False,0,0
206,1,Unknown,0.0,11.03973388671875,profile,0.5,False,0,0
208,1,Unknown,0.0,10.692358016967773,profile,0.5,False,0,0
210,1,Unknown,0.0,15.587329864501953,profile,0.5,False,0,0
212,1,Unknown,0.0,15.316486358642578,profile,0.5,False,0,0
214,1,Unknown,0.0,33.39886665344238,profile,0.5,False,0,0
216,1,Unknown,0.0,33.384084701538086,profile,0.5,False,0,0
218,1,Unknown,0.0,19.292354583740234,profile,0.5,False,0,0
220,1,Unknown,0.0,17.275333404541016,profile,0.5,False,0,0
222,1,Unknown,0.0,11.279821395874023,profile,0.5,False,0,0
224,1,Unknown,0.0,11.300802230834961,profile,0.5,False,0,0
226,1,Unknown,0.0,10.895967483520508,profile,0.5,False,0,0
228,1,Unknown,0.0,11.945724487304688,profile,0.5,False,0,0
230,1,Unknown,0.0,11.159420013427734,profile,0.5,False,0,0
232,1,Unknown,0.0,34.90853309631348,profile,0.5,False,0,0
234,1,Unknown,0.0,34.79313850402832,profile,0.5,False,0,0
236,1,Unknown,0.0,37.14466094970703,profile,0.5,False,0,0
238,1,Unknown,0.0,16.727924346923828,profile,0.5,False,0,0
240,1,Unknown,0.0,70.33276557922363,profile,0.5,False,0,0
242,1,Unknown,0.0,68.87412071228027,profile,0.5,False,0,0
244,1,Unknown,0.0,55.13405799865723,profile,0.5,False,0,2
246,1,Unknown,0.0,55.62400817871094,profile,0.5,False,0,0
248,1,Unknown,0.0,54.55780029296875,profile,0.5,False,0,2
250,1,Unknown,0.0,9.016036987304688,profile,0.5,False,0,4
252,1,Unknown,0.0,9.056329727172852,profile,0.5,False,0,6
254,1,Unknown,0.0,8.585691452026367,profile,0.5,False,0,8
256,1,Unknown,0.0,8.947372436523438,profile,0.5,False,0,10
258,1,Unknown,0.0,9.033203125,profile,0.5,False,0,12
260,1,Unknown,0.0,8.721113204956055,profile,0.5,False,0,14
262,1,Unknown,0.0,8.914709091186523,profile,0.5,False,0,16
264,1,Unknown,0.0,10.457515716552734,profile,0.5,False,0,18
266,1,Unknown,0.0,8.822202682495117,profile,0.5,False,0,20
268,1,Unknown,0.0,9.086370468139648,profile,0.5,False,0,22
270,1,Unknown,0.0,9.787321090698242,profile,0.5,False,0,24
272,1,Unknown,0.0,9.580850601196289,profile,0.5,False,0,26
274,1,Unknown,0.0,8.810997009277344,profile,0.5,False,0,28
276,1,Unknown,0.0,9.054183959960938,profile,0.5,False,0,30
278,1,Unknown,0.0,9.328603744506836,profile,0.5,False,0,32
280,1,Unknown,0.0,8.587360382080078,profile,0.5,False,0,34
282,1,Unknown,0.0,9.723424911499023,profile,0.5,False,0,36
284,1,Unknown,0.0,8.848190307617188,profile,0.5,False,0,38
286,1,Unknown,0.0,9.131431579589844,profile,0.5,False,0,40
288,1,Unknown,0.0,9.015083312988281,profile,0.5,False,0,42
290,1,Unknown,0.0,9.929895401000977,frontal,0.7,False,0,44
292,1,Unknown,0.0,8.968830108642578,frontal,0.7,False,0,46
294,1,Unknown,0.0,8.753538131713867,frontal,0.7,False,0,48
296,1,Unknown,0.0,12.423515319824219,profile,0.5,False,0,50
298,1,Unknown,0.0,8.857250213623047,frontal,0.7,False,0,52
300,1,Unknown,0.0,9.171009063720703,frontal,0.7,False,0,54
