frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face
0,1,Unknown,0.0,257.6770782470703,frontal,0.7,False,0,0
2,1,Unknown,0.0,14.315128326416016,frontal,0.7,False,0,0
4,1,Unknown,0.0,18.761157989501953,profile,0.5,False,0,0
6,1,Unknown,0.0,20.613431930541992,frontal,0.7,False,0,0
8,1,Unknown,0.0,16.957521438598633,frontal,0.7,False,0,0
10,1,Unknown,0.0,12.210607528686523,frontal,0.7,False,0,0
12,1,Unknown,0.0,14.322996139526367,profile,0.5,False,0,0
14,1,Unknown,0.0,16.432523727416992,frontal,0.7,False,0,0
16,1,Unknown,0.0,11.822938919067383,frontal,0.7,False,0,0
18,1,Unknown,0.0,12.291669845581055,frontal,0.7,False,0,0
20,1,Unknown,0.0,11.564016342163086,frontal,0.7,False,0,0
22,1,Unknown,0.0,13.166427612304688,frontal,0.7,False,0,0
24,1,Unknown,0.0,11.831283569335938,frontal,0.7,False,0,0
26,1,Unknown,0.0,23.244142532348633,frontal,0.7,False,0,0
28,1,Unknown,0.0,21.13795280456543,frontal,0.7,False,0,0
30,1,Unknown,0.0,12.599468231201172,frontal,0.7,False,0,0
32,1,Unknown,0.0,11.794567108154297,frontal,0.7,False,0,0
34,1,Unknown,0.0,13.162612915039062,profile,0.5,False,0,0
36,1,Unknown,0.0,11.955976486206055,frontal,0.7,False,0,0
38,1,Unknown,0.0,13.314962387084961,profile,0.5,False,0,0
40,1,Unknown,0.0,13.962984085083008,frontal,0.7,False,0,0
42,1,Unknown,0.0,12.102365493774414,frontal,0.7,False,0,0
44,1,Unknown,0.0,11.552095413208008,frontal,0.7,False,0,0
46,1,Unknown,0.0,12.166261672973633,frontal,0.7,False,0,0
48,1,Unknown,0.0,11.459827423095703,frontal,0.7,False,0,0
50,1,Unknown,0.0,13.002157211303711,frontal,0.7,False,0,0
52,1,Unknown,0.0,14.482736587524414,frontal,0.7,False,0,0
54,1,Unknown,0.0,12.632608413696289,partial_back,0.5,False,1,0
56,1,Unknown,0.0,11.36159896850586,frontal,0.7,False,0,0
58,1,Unknown,0.0,14.115095138549805,partial_back,0.5,False,1,0
60,1,Unknown,0.0,11.140584945678711,partial_back,0.5,False,2,0
62,1,Unknown,0.0,12.06064224243164,partial_back,0.5,False,3,0
64,1,Unknown,0.0,13.428926467895508,partial_back,0.5,False,4,0
66,1,Unknown,0.0,12.054443359375,partial_back,0.5,False,5,0
68,1,Unknown,0.0,12.479066848754883,partial_back,0.5,False,6,0
70,1,Unknown,0.0,12.436628341674805,partial_back,0.5,False,7,0
72,1,Unknown,0.0,10.984420776367188,partial_back,0.5,False,8,0
74,1,Unknown,0.0,11.518716812133789,partial_back,0.5,False,9,0
76,1,Unknown,0.0,11.416196823120117,partial_back,0.5,False,10,0
78,1,Unknown,0.0,13.588190078735352,partial_back,0.5,False,11,0
80,1,Unknown,0.0,12.955665588378906,partial_back,0.5,False,12,0
82,1,Unknown,0.0,10.969877243041992,partial_back,0.5,False,13,0
84,1,Unknown,0.0,12.115955352783203,partial_back,0.5,False,14,0
86,1,Unknown,0.0,11.124610900878906,partial_back,0.5,False,15,0
88,1,Unknown,0.0,11.776447296142578,partial_back,0.5,False,16,0
90,1,Unknown,0.0,13.32235336303711,partial_back,0.5,False,17,0
92,1,Unknown,0.0,11.41214370727539,partial_back,0.5,False,18,0
94,1,Unknown,0.0,12.163639068603516,partial_back,0.5,False,19,0
96,1,Unknown,0.0,11.059284210205078,partial_back,0.5,False,20,0
98,1,Unknown,0.0,11.675357818603516,partial_back,0.5,False,21,0
100,1,Unknown,0.0,12.724637985229492,partial_back,0.5,False,22,0
102,1,Unknown,0.0,11.325597763061523,partial_back,0.5,False,23,0
104,1,Unknown,0.0,199.6612548828125,partial_back,0.5,False,24,0
106,1,Unknown,0.0,29.07586097717285,partial_back,0.5,False,25,0
110,1,Unknown,0.0,27.099609375,partial_back,0.5,False,26,0
116,1,Unknown,0.0,28.638124465942383,partial_back,0.5,False,27,0
118,1,Unknown,0.0,27.642011642456055,partial_back,0.5,False,28,0
120,1,Unknown,0.0,25.62093734741211,frontal,0.5,False,0,0
122,1,Unknown,0.0,25.292634963989258,partial_back,0.5,False,1,0
132,1,Unknown,0.0,25.262832641601562,partial_back,0.5,False,2,0
134,1,Unknown,0.0,15.107154846191406,partial_back,0.5,False,3,0
136,1,Unknown,0.0,11.425256729125977,partial_back,0.5,False,4,0
138,1,Unknown,0.0,13.770341873168945,partial_back,0.5,False,5,0
140,1,Unknown,0.0,13.117551803588867,partial_back,0.5,False,6,0
142,1,Unknown,0.0,12.824535369873047,partial_back,0.5,False,7,0
144,1,Unknown,0.0,10.890960693359375,partial_back,0.5,False,8,0
