frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face
0,1,myke,0.7392495654238417,441.4935111999512,frontal,0.7,True,0,0
2,1,myke,0.7246962056991092,99.72739219665527,frontal,0.7,True,0,0
4,1,myke,0.8509705878681342,75.52003860473633,profile,0.5,True,0,0
6,1,myke,0.8900532243164478,61.12813949584961,frontal,0.7,True,0,0
8,1,myke,0.8524546953256656,47.45197296142578,frontal,0.7,True,0,0
10,1,myke,0.761176246824331,47.65772819519043,frontal,0.7,True,0,0
12,1,myke,0.7131596648831071,53.74884605407715,frontal,0.7,True,0,0
14,1,myke,0.7957887997091949,48.476457595825195,frontal,0.7,True,0,0
16,1,myke,0.877381416094685,41.93449020385742,frontal,0.7,True,0,0
18,1,myke,0.8668783929448299,52.56485939025879,frontal,0.7,True,0,0
20,1,myke,0.8487062353350354,38.28263282775879,frontal,0.7,True,0,0
22,1,myke,0.9075898417237485,47.385215759277344,frontal,0.7,True,0,0
24,1,myke,0.8886183090517575,39.88933563232422,frontal,0.7,True,0,0
26,1,myke,0.8850712387306587,40.386199951171875,frontal,0.7,True,0,0
28,1,myke,0.859670846864241,39.10636901855469,frontal,0.7,True,0,0
30,1,myke,0.9386502937972779,39.093732833862305,frontal,0.7,True,0,0
32,1,myke,0.9816882780498395,44.24548149108887,frontal,0.7,True,0,0
34,1,myke,0.9439396770730422,53.05933952331543,frontal,0.7,True,0,0
36,1,myke,0.798054568207944,45.97663879394531,frontal,0.7,True,0,0
38,1,myke,0.7463013399390771,58.56895446777344,profile,0.5,True,0,0
40,1,myke,0.7435673893637669,61.5081787109375,frontal,0.7,True,0,2
42,1,myke,0.7408413893853983,58.1212043762207,frontal,0.7,True,0,4
44,1,myke,0.7381233191373856,45.10617256164551,frontal,0.7,True,0,6
46,1,myke,0.7354131578048074,47.85799980163574,frontal,0.7,True,0,8
48,1,myke,0.7551557929136613,51.79023742675781,frontal,0.7,True,0,0
50,1,myke,0.7702589087719346,39.578914642333984,frontal,0.7,True,0,0
52,1,myke,0.7674371936361334,42.163848876953125,frontal,0.7,True,0,2
54,1,myke,0.7698327789442057,50.3849983215332,partial_back,0.5,True,1,4
56,1,myke,0.7670083422936979,32.16385841369629,frontal,0.7,True,1,6
58,1,myke,0.7862799086829868,39.62397575378418,partial_back,0.5,True,0,0
60,1,myke,0.7887365105214817,29.41751480102539,partial_back,0.5,True,1,2
62,1,myke,0.7911985824828274,31.653165817260742,partial_back,0.5,True,2,4
64,1,myke,0.8038953656020968,43.20883750915527,partial_back,0.5,True,0,0
66,1,myke,0.7767820399959439,37.29391098022461,partial_back,0.5,True,0,0
68,1,myke,0.7923176807958627,32.22918510437012,partial_back,0.5,True,0,0
70,1,myke,0.7397744489503224,38.70582580566406,partial_back,0.5,True,0,0
72,1,myke,0.7420857521532835,20.27153968811035,partial_back,0.5,True,1,2
74,1,myke,0.7444022019421779,36.315202713012695,partial_back,0.5,True,2,4
76,1,myke,0.7467237944836974,40.24052619934082,partial_back,0.5,True,3,6
78,1,myke,0.7490505257892145,37.81437873840332,partial_back,0.5,True,4,8
80,1,myke,0.769159264736576,41.27788543701172,partial_back,0.5,True,0,0
82,1,myke,0.7715623759479667,37.662506103515625,partial_back,0.5,True,1,2
84,1,myke,0.7739708381744645,33.57434272766113,partial_back,0.5,True,2,4
86,1,myke,0.7920905567939336,31.766653060913086,partial_back,0.5,True,0,0
88,1,myke,0.7945653130436943,41.4433479309082,partial_back,0.5,True,1,2
90,1,myke,0.797045579840789,29.065608978271484,partial_back,0.5,True,2,4
92,1,myke,0.799531353080822,30.663490295410156,partial_back,0.5,True,3,6
94,1,myke,0.8020226284930939,26.29542350769043,partial_back,0.5,True,4,8
96,1,myke,0.8045194016390992,27.784109115600586,partial_back,0.5,True,5,10
98,1,myke,0.8070216679110146,43.61534118652344,partial_back,0.5,True,6,12
100,1,myke,0.8095294225301758,27.115583419799805,partial_back,0.5,True,7,14
102,1,myke,0.8120426605455441,43.99275779724121,partial_back,0.5,True,8,16
104,1,myke,0.8145613768321617,25.020599365234375,partial_back,0.5,True,9,18
106,1,myke,0.8170855660895967,25.272607803344727,partial_back,0.5,True,10,20
110,1,myke,0.8140692739490152,29.849529266357422,profile,0.5,True,10,24
116,1,myke,0.8110617786347315,14.770269393920898,profile,0.5,True,10,30
118,1,myke,0.8080630570246092,16.60323143005371,profile,0.5,True,10,32
120,1,myke,0.8050730860538129,17.300128936767578,profile,0.5,True,10,34
122,1,myke,0.8020918427146716,14.894723892211914,profile,0.5,True,10,36
132,1,myke,0.7991193040565429,13.40341567993164,profile,0.5,True,10,46
134,1,myke,0.7961554471856755,16.099214553833008,profile,0.5,True,10,48
136,1,myke,0.7932002492650755,33.19048881530762,profile,0.5,True,10,50
138,1,myke,0.7956373897402311,32.78970718383789,partial_back,0.5,True,11,52
140,1,myke,0.7980796541698533,36.98849678039551,partial_back,0.5,True,12,54
142,1,myke,0.8421116350895693,38.9249324798584,partial_back,0.5,True,0,0
144,1,myke,0.7348660112557508,28.242826461791992,partial_back,0.5,True,0,0
146,1,myke,0.7495633314808658,30.811548233032227,partial_back,0.5,True,0,0
148,1,myke,0.7645545981104832,36.07773780822754,partial_back,0.5,True,0,0
150,1,myke,0.7798456900726929,36.19813919067383,partial_back,0.5,True,0,0
152,1,myke,0.7822821892567862,22.90487289428711,partial_back,0.5,True,1,2
154,1,myke,0.7847241138010879,39.57676887512207,partial_back,0.5,True,2,4
158,1,myke,0.787171459664652,21.76356315612793,partial_back,0.5,True,3,8
160,1,myke,0.7896242226427993,29.397964477539062,back_view,0.8999999999999999,True,4,10
162,1,myke,0.7920823983656391,28.61928939819336,back_view,0.8999999999999999,True,5,12
164,1,myke,0.7945459822965799,25.87127685546875,partial_back,0.5,True,6,14
166,1,myke,0.7970149697308305,25.303125381469727,partial_back,0.5,True,7,16
168,1,myke,0.7994893557938898,23.644447326660156,partial_back,0.5,True,8,18
170,1,myke,0.8019691354400265,23.217439651489258,partial_back,0.5,True,9,20
172,1,myke,0.8044543034507474,56.092262268066406,partial_back,0.5,True,10,22
174,1,myke,0.8069448544332568,41.90468788146973,partial_back,0.5,True,11,24
