frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face
0,1,Unknown,0.0,394.41442489624023,frontal,0.7,False,0,0
2,1,Unknown,0.0,104.48193550109863,frontal,0.7,False,0,0
4,1,Unknown,0.0,138.319730758667,profile,0.5,False,0,0
6,1,Unknown,0.0,115.19837379455566,frontal,0.7,False,0,0
8,1,Unknown,0.0,108.7799072265625,frontal,0.7,False,0,0
10,1,Unknown,0.0,134.29617881774902,frontal,0.7,False,0,0
12,1,Unknown,0.0,109.69829559326172,frontal,0.7,False,0,0
14,1,Unknown,0.0,102.54669189453125,frontal,0.7,False,0,0
16,1,Myke,0.8729358826939061,97.77426719665527,frontal,0.7,True,0,0
18,1,Myke,0.8720159599278937,100.20637512207031,frontal,0.7,True,0,0
20,1,Myke,0.8275412907242558,87.95952796936035,frontal,0.7,True,0,0
22,1,Myke,0.8989099800859884,99.22528266906738,frontal,0.7,True,0,0
24,1,Myke,0.8246311720921821,92.87571907043457,frontal,0.7,True,0,0
26,1,Myke,0.7429170678224442,83.7399959564209,frontal,0.7,True,0,0
28,1,Myke,0.9215376915208207,83.01401138305664,frontal,0.7,True,0,0
30,1,Myke,0.9083335608146965,86.6842269897461,frontal,0.7,True,0,0
32,1,Myke,0.856073030048375,88.5159969329834,frontal,0.7,True,0,0
34,1,Myke,0.8731944906493425,107.80906677246094,frontal,0.7,True,0,0
36,1,Myke,0.8699956881652637,128.08847427368164,frontal,0.7,True,0,2
38,1,Myke,0.8668061881131588,96.44818305969238,profile,0.5,True,0,4
40,1,Myke,0.8636259660785095,83.31489562988281,frontal,0.7,True,0,6
42,1,Myke,0.8604549977072463,81.2978744506836,frontal,0.7,True,0,8
44,1,Myke,0.8572932587056039,82.68570899963379,frontal,0.7,True,0,10
46,1,Myke,0.8541407248399773,75.16217231750488,frontal,0.7,True,0,12
48,1,Myke,0.8509973719367783,142.62700080871582,frontal,0.7,True,0,14
50,1,Myke,0.8782637295536396,71.8996524810791,frontal,0.7,True,0,0
52,1,Myke,0.8750463567577081,76.82132720947266,frontal,0.7,True,0,2
54,1,Myke,0.8777778482901927,116.1661148071289,partial_back,0.5,True,1,4
56,1,Myke,0.8745573723718837,56.12635612487793,frontal,0.7,True,1,6
58,1,Myke,0.8772824228280238,74.70250129699707,partial_back,0.5,True,2,8
60,1,Myke,0.8800134869114589,128.69811058044434,partial_back,0.5,True,3,10
62,1,Myke,0.8827505595819785,56.35666847229004,partial_back,0.5,True,4,12
64,1,Myke,0.9095005765390082,82.80491828918457,partial_back,0.5,True,0,0
66,1,Myke,0.9276905880697883,79.05101776123047,partial_back,0.5,True,0,0
68,1,Myke,0.9462443998311841,66.30754470825195,partial_back,0.5,True,0,0
70,1,Myke,0.9492007843281306,68.18342208862305,partial_back,0.5,True,1,2
72,1,Myke,0.9521637518155066,34.21330451965332,partial_back,0.5,True,2,4
74,1,Myke,0.955133297390134,90.8966064453125,partial_back,0.5,True,3,6
76,1,Myke,0.9581094159501645,71.05398178100586,partial_back,0.5,True,4,8
78,1,Myke,0.9610921021932871,70.86920738220215,partial_back,0.5,True,5,10
80,1,Myke,0.9640813506149196,78.57179641723633,partial_back,0.5,True,6,12
82,1,Myke,0.9670771555063917,74.74660873413086,partial_back,0.5,True,7,14
84,1,Myke,0.970079510953111,51.538705825805664,partial_back,0.5,True,8,16
86,1,Myke,0.9730884108327184,64.78047370910645,partial_back,0.5,True,9,18
88,1,Myke,0.9761038488132313,70.45102119445801,partial_back,0.5,True,10,20
90,1,Myke,0.9791258183511713,54.442405700683594,partial_back,0.5,True,11,22
92,1,Myke,0.979804,54.51250076293945,partial_back,0.5,True,12,24
94,1,Myke,0.9781376666666667,47.73449897766113,partial_back,0.5,True,13,26
96,1,Myke,0.9764713333333334,63.90976905822754,partial_back,0.5,True,14,28
98,1,Myke,0.974805,81.53223991394043,partial_back,0.5,True,15,30
100,1,Myke,0.9731386666666667,47.57857322692871,partial_back,0.5,True,16,32
102,1,Myke,0.9714723333333334,70.19472122192383,partial_back,0.5,True,17,34
104,1,Myke,0.969806,34.19089317321777,partial_back,0.5,True,18,36
106,1,Myke,0.9681396666666667,39.879798889160156,partial_back,0.5,True,19,38
110,1,Myke,0.9645403866666667,38.52653503417969,profile,0.5,True,19,42
116,1,Myke,0.960951631228,28.317928314208984,profile,0.5,True,19,48
118,1,Myke,0.9573733726495413,31.612634658813477,profile,0.5,True,19,50
120,1,Myke,0.9538055832988714,33.09226036071777,profile,0.5,True,19,52
122,1,Myke,0.9502482356121137,29.386520385742188,profile,0.5,True,19,54
132,1,Myke,0.94670130209377,34.34300422668457,profile,0.5,True,19,64
134,1,Myke,0.9431647553165571,33.571720123291016,profile,0.5,True,19,66
136,1,Myke,0.9396385679212447,70.69706916809082,profile,0.5,True,19,68
138,1,Myke,0.9425001658460308,70.59121131896973,partial_back,0.5,True,20,70
140,1,Myke,0.9453675891346847,86.7159366607666,partial_back,0.5,True,21,72
142,1,Myke,0.948240827795301,66.13826751708984,partial_back,0.5,True,22,74
144,1,Myke,0.9481436666666667,56.54501914978027,partial_back,0.5,True,23,76
146,1,Myke,1.0,52.03533172607422,partial_back,0.5,True,0,0
148,1,Myke,0.9981336666666667,69.95558738708496,partial_back,0.5,True,1,2
150,1,Myke,0.9964673333333334,67.82150268554688,partial_back,0.5,True,2,4
152,1,Myke,0.994801,64.21422958374023,partial_back,0.5,True,3,6
154,1,Myke,0.9931346666666666,103.79815101623535,partial_back,0.5,True,4,8
158,1,Myke,0.9914683333333334,22.024869918823242,partial_back,0.5,True,5,12
160,1,Myke,0.989802,38.5890007019043,back_view,0.8999999999999999,True,6,14
162,1,Myke,0.9881356666666666,43.02716255187988,back_view,0.8999999999999999,True,7,16
164,1,Myke,0.9864693333333334,42.8164005279541,partial_back,0.5,True,8,18
166,1,Myke,0.984803,42.16814041137695,partial_back,0.5,True,9,20
168,1,Myke,0.9831366666666667,43.81227493286133,partial_back,0.5,True,10,22
170,1,Myke,0.9814703333333333,41.56899452209473,partial_back,0.5,True,11,24
172,1,Myke,0.979804,98.3896255493164,partial_back,0.5,True,12,26
174,1,Myke,0.9781376666666667,80.38139343261719,partial_back,0.5,True,13,28
176,1,Myke,0.9764713333333334,61.34796142578125,partial_back,0.5,True,14,30
178,1,Myke,0.97285539,54.750919342041016,profile,0.5,True,14,32
180,1,Myke,0.9692500045546667,77.12721824645996,profile,0.5,True,14,34
182,1,Myke,0.9656551492295546,32.558441162109375,profile,0.5,True,14,36
184,1,Myke,0.968625024125543,58.67624282836914,partial_back,0.5,True,15,38
186,1,Myke,0.9681396666666667,32.85551071166992,partial_back,0.5,True,16,40
188,1,Myke,0.9664733333333334,46.42772674560547,partial_back,0.5,True,17,42
190,1,Myke,0.962877386,78.55105400085449,profile,0.5,True,17,44
192,1,Myke,0.9592919565626666,39.62516784667969,profile,0.5,True,17,46
194,1,Myke,0.9557170173335386,68.17770004272461,profile,0.5,True,17,48
196,1,Myke,0.9521525406935007,63.41147422790527,profile,0.5,True,17,50
198,1,Myke,0.9485984990919539,58.356523513793945,profile,0.5,True,17,52
200,1,Myke,0.9450548650466504,34.03067588806152,profile,0.5,True,17,54
202,1,Myke,0.9415216111435317,40.532827377319336,profile,0.5,True,17,56
204,1,Myke,0.9379987100365654,49.1032600402832,profile,0.5,True,17,58
206,1,Myke,0.9344861344475822,42.82879829406738,profile,0.5,True,17,60
208,1,Myke,0.930983857166115,22.93562889099121,profile,0.5,True,17,62
210,1,Myke,0.9274918510492358,35.370588302612305,profile,0.5,True,17,64
212,1,Myke,0.9240100890213954,63.840627670288086,profile,0.5,True,17,66
214,1,Myke,0.9205385440742622,84.35416221618652,profile,0.5,True,17,68
216,1,Myke,0.9170771892665615,45.06421089172363,profile,0.5,True,17,70
218,1,Myke,0.9136259977239152,43.35975646972656,profile,0.5,True,17,72
220,1,Myke,0.9101849426386824,37.70327568054199,profile,0.5,True,17,74
222,1,Myke,0.9067539972697998,38.20919990539551,profile,0.5,True,17,76
224,1,Myke,0.903333134942622,65.61970710754395,profile,0.5,True,17,78
226,1,Myke,0.899922329048764,31.953096389770508,profile,0.5,True,17,80
228,1,Myke,0.8965215530459416,61.601877212524414,profile,0.5,True,17,82
230,1,Myke,0.8931307804578142,32.13763236999512,profile,0.5,True,17,84
232,1,Myke,0.8897499848738272,33.36286544799805,profile,0.5,True,17,86
234,1,Myke,0.8863791399490544,29.286623001098633,profile,0.5,True,17,88
236,1,Myke,0.8830182194040411,24.725914001464844,profile,0.5,True,17,90
238,1,Myke,0.8796671970246481,24.658918380737305,profile,0.5,True,17,92
240,1,Myke,0.876326046661895,64.35275077819824,profile,0.5,True,17,94
242,1,Myke,0.8729947422318048,58.78615379333496,profile,0.5,True,17,96
244,1,Myke,0.7972898443326603,63.06648254394531,profile,0.5,True,0,0
246,1,Myke,0.7943691058695883,63.17639350891113,profile,0.5,True,0,2
248,1,Myke,0.7914568612009913,46.427249908447266,profile,0.5,True,0,4
250,1,Myke,0.7885530880346451,62.3929500579834,profile,0.5,True,0,6
252,1,Myke,0.7856577641335196,59.163808822631836,profile,0.5,True,0,8
254,1,Myke,0.7827708673156465,67.87300109863281,profile,0.5,True,0,10
256,1,Myke,0.7798923754539882,60.88733673095703,profile,0.5,True,0,12
258,1,Myke,0.7770222664763073,75.30808448791504,profile,0.5,True,0,14
260,1,Myke,0.7741605183650354,66.16020202636719,profile,0.5,True,0,16
262,1,Myke,0.7713071091571426,60.38331985473633,profile,0.5,True,0,18
264,1,Myke,0.768462016944008,68.11356544494629,profile,0.5,True,0,20
266,1,Myke,0.7656252198712893,60.18972396850586,profile,0.5,True,0,22
268,1,Myke,0.7627966961387936,74.52583312988281,profile,0.5,True,0,24
270,1,Myke,0.7599764240003485,70.86539268493652,profile,0.5,True,0,26
272,1,Myke,0.7571643817636726,51.66506767272949,profile,0.5,True,0,28
274,1,Myke,0.7543605477902474,63.77768516540527,profile,0.5,True,0,30
276,1,Myke,0.7515649004951889,71.6552734375,profile,0.5,True,0,32
278,1,Myke,0.7487774183471193,73.50897789001465,profile,0.5,True,0,34
280,1,Myke,0.7459980798680401,83.18161964416504,profile,0.5,True,0,36
282,1,Myke,0.7432268636332038,77.20041275024414,profile,0.5,True,0,38
284,1,Myke,0.7404637482709875,70.75023651123047,profile,0.5,True,0,40
286,1,Myke,0.7377087124627655,64.79001045227051,profile,0.5,True,0,42
288,1,Myke,0.7349617349427833,75.02532005310059,frontal,0.7,True,0,44
290,1,Myke,0.7322227944980311,28.580427169799805,frontal,0.7,True,0,46
292,1,Myke,0.729491869968118,38.002729415893555,frontal,0.7,True,0,48
294,1,Myke,0.7267689402451468,63.11774253845215,frontal,0.7,True,0,50
296,1,Myke,0.7240539842735875,28.240203857421875,profile,0.5,True,0,52
298,1,Myke,0.7213469810501535,62.829017639160156,frontal,0.7,True,0,54
300,1,Myke,0.7186479096236762,74.19681549072266,frontal,0.7,True,0,56
302,1,Myke,0.7159567490949805,78.22108268737793,frontal,0.7,True,0,58
304,1,Myke,0.7132734786167612,86.46035194396973,frontal,0.7,True,0,60
306,1,Myke,0.7154391157984664,81.2063217163086,partial_back,0.5,True,1,62
308,1,Myke,0.7176091117916064,67.21639633178711,partial_back,0.5,True,2,64
310,1,Myke,0.7197834585565606,88.76824378967285,partial_back,0.5,True,3,66
312,1,Myke,0.7219621478761591,74.27072525024414,partial_back,0.5,True,4,68
314,1,Myke,0.7241451713541633,72.9975700378418,partial_back,0.5,True,5,70
316,1,Myke,0.7263325204137371,76.07674598693848,partial_back,0.5,True,6,72
318,1,Myke,0.7285241862959061,74.36656951904297,partial_back,0.5,True,7,74
320,1,Myke,0.7307201600580077,75.61540603637695,partial_back,0.5,True,8,76
322,1,Myke,0.7329204325721295,80.1396369934082,partial_back,0.5,True,9,78
324,1,Myke,0.7351249945235366,93.74594688415527,partial_back,0.5,True,10,80
326,1,Myke,0.7373338364090903,34.83104705810547,partial_back,0.5,True,11,82
328,1,Myke,0.7395469485356524,35.73155403137207,partial_back,0.5,True,12,84
330,1,Myke,0.741764321018482,59.865474700927734,partial_back,0.5,True,13,86
332,1,Myke,0.7439859437796186,67.12818145751953,partial_back,0.5,True,14,88
334,1,Myke,0.7462118065462561,28.17678451538086,partial_back,0.5,True,15,90
336,1,Myke,0.7484418988491042,35.097599029541016,partial_back,0.5,True,16,92
338,1,Myke,0.7506762100207393,67.00587272644043,partial_back,0.5,True,17,94
340,1,Myke,0.7529147291939441,41.16368293762207,partial_back,0.5,True,18,96
342,1,Myke,0.7551574453000354,38.10882568359375,partial_back,0.5,True,19,98
344,1,Myke,0.8387592677379703,64.55516815185547,partial_back,0.5,True,0,0
346,1,Myke,0.8413798326747384,67.19970703125,partial_back,0.5,True,1,2
348,1,Myke,0.8596401629331217,114.43471908569336,partial_back,0.5,True,0,0
350,1,Myke,0.8623259667815792,66.40124320983887,partial_back,0.5,True,1,2
352,1,Myke,0.8650177511177063,60.698747634887695,partial_back,0.5,True,2,4
354,1,Myke,0.8677155114870837,60.42170524597168,partial_back,0.5,True,3,6
356,1,Myke,0.8704192432548062,55.33313751220703,partial_back,0.5,True,4,8
358,1,Myke,0.8731289416038518,59.06939506530762,partial_back,0.5,True,5,10
360,1,Myke,0.8758446015334412,60.76979637145996,partial_back,0.5,True,6,12
362,1,Myke,0.8785662178573849,59.481143951416016,partial_back,0.5,True,7,14
364,1,Myke,0.881293785202419,63.916921615600586,partial_back,0.5,True,8,16
366,1,Myke,0.8840272980065284,62.73388862609863,partial_back,0.5,True,9,18
368,1,Myke,0.8867667505172594,63.79270553588867,partial_back,0.5,True,10,20
370,1,Myke,0.8895121367900206,62.35456466674805,partial_back,0.5,True,11,22
372,1,Myke,0.8922634506863698,69.7174072265625,partial_back,0.5,True,12,24
374,1,Myke,0.8950206858722913,73.36688041687012,partial_back,0.5,True,13,26
376,1,Myke,0.8977838358164606,63.87662887573242,partial_back,0.5,True,14,28
378,1,Myke,0.9005528937884949,69.93865966796875,partial_back,0.5,True,15,30
380,1,Myke,0.9033278528571947,38.175106048583984,partial_back,0.5,True,16,32
382,1,Myke,0.9061087058887702,29.18696403503418,partial_back,0.5,True,17,34
384,1,Myke,0.9088954455450571,29.617786407470703,partial_back,0.5,True,18,36
386,1,Myke,0.9116880642817189,38.535118103027344,partial_back,0.5,True,19,38
388,1,Myke,0.914486554346437,40.22502899169922,partial_back,0.5,True,20,40
390,1,Myke,0.9172909077770889,46.18048667907715,partial_back,0.5,True,21,42
392,1,Myke,0.9201011163999127,132.38978385925293,partial_back,0.5,True,22,44
394,1,Myke,0.9229171718276583,60.8060359954834,partial_back,0.5,True,23,46
396,1,Myke,0.9257390654577284,90.93260765075684,partial_back,0.5,True,24,48
398,1,Myke,0.928566788470303,68.99595260620117,partial_back,0.5,True,25,50
400,1,Myke,0.9314003318264534,38.90204429626465,partial_back,0.5,True,26,52
402,1,Myke,0.9342396862662424,33.96439552307129,partial_back,0.5,True,27,54
404,1,Myke,0.9307440320125691,39.345502853393555,profile,0.5,True,27,56
406,1,Myke,0.9272586234171654,38.831472396850586,profile,0.5,True,27,58
408,1,Myke,0.9237834334800152,37.6894474029541,profile,0.5,True,27,60
410,1,Myke,0.9203184352681201,40.93313217163086,profile,0.5,True,27,62
412,1,Myke,0.9168636019153384,52.9932975769043,profile,0.5,True,27,64
414,1,Myke,0.9134189066222269,66.69449806213379,profile,0.5,True,27,66
416,1,Myke,0.9099843226558803,57.27124214172363,profile,0.5,True,27,68
418,1,Myke,0.9065598233497725,53.57193946838379,profile,0.5,True,27,70
420,1,Myke,0.9031453821035983,48.11859130859375,profile,0.5,True,27,72
422,1,Myke,0.8997409723831158,42.11163520812988,profile,0.5,True,27,74
424,1,Myke,0.8963465677199864,122.05767631530762,profile,0.5,True,27,76
426,1,Myke,0.8929621417116204,40.91501235961914,profile,0.5,True,27,78
428,1,Myke,0.8895876680210166,55.979013442993164,profile,0.5,True,27,80
430,1,Myke,0.8862231203766086,40.34757614135742,profile,0.5,True,27,82
432,1,Myke,0.882868472572106,28.579235076904297,profile,0.5,True,27,84
434,1,Myke,0.87952369846634,34.23452377319336,profile,0.5,True,27,86
436,1,Myke,0.8761887719831069,52.49524116516113,profile,0.5,True,27,88
438,1,Myke,0.8728636671110127,37.39786148071289,profile,0.5,True,27,90
440,1,Myke,0.869548357903319,29.76226806640625,profile,0.5,True,27,92
442,1,Myke,0.8662428184777875,36.772966384887695,profile,0.5,True,27,94
444,1,Myke,0.8629470230165267,44.3272590637207,profile,0.5,True,27,96
446,1,Myke,0.859660945765837,42.725324630737305,profile,0.5,True,27,98
448,1,Myke,0.8563845610360579,47.3935604095459,profile,0.5,True,27,100
450,1,Myke,0.8531178432014149,36.470890045166016,profile,0.5,True,27,102
452,1,Myke,0.8498607666998663,31.052112579345703,profile,0.5,True,27,104
454,1,Myke,0.8466133060329512,39.22462463378906,profile,0.5,True,27,106
456,1,Myke,0.8433754357656368,48.62022399902344,profile,0.5,True,27,108
458,1,Myke,0.8401471305261675,55.304765701293945,profile,0.5,True,27,110
460,1,Myke,0.8369283650059132,50.06742477416992,profile,0.5,True,27,112
462,1,Myke,0.8337191139592177,53.44390869140625,profile,0.5,True,27,114
464,1,Myke,0.830519352203249,41.81551933288574,profile,0.5,True,27,116
466,1,Myke,0.8273290546178482,45.43161392211914,profile,0.5,True,27,118
468,1,Myke,0.8241481961453805,35.674095153808594,profile,0.5,True,27,120
470,1,Myke,0.8224998997530897,36.39793395996094,profile,0.5,True,27,122
472,1,Myke,0.8208548999535835,38.0244255065918,profile,0.5,True,27,124
474,1,Myke,0.8192131901536763,40.60792922973633,profile,0.5,True,27,126
476,1,Myke,0.8175747637733689,37.81294822692871,profile,0.5,True,27,128
478,1,Myke,0.8159396142458222,39.105892181396484,profile,0.5,True,27,130
480,1,Myke,0.8143077350173306,33.56671333312988,profile,0.5,True,27,132
482,1,Myke,0.8126791195472959,33.99205207824707,profile,0.5,True,27,134
484,1,Myke,0.8110537613082012,38.622379302978516,profile,0.5,True,27,136
486,1,Myke,0.8094316537855848,34.08241271972656,profile,0.5,True,27,138
488,1,Myke,0.8078127904780137,26.8862247467041,profile,0.5,True,27,140
490,1,Myke,0.8061971648970576,33.864498138427734,profile,0.5,True,27,142
492,1,Myke,0.8045847705672635,32.37295150756836,profile,0.5,True,27,144
494,1,Myke,0.8029756010261291,30.47323226928711,profile,0.5,True,27,146
496,1,Myke,0.8013696498240768,32.5624942779541,profile,0.5,True,27,148
498,1,Myke,0.7997669105244286,32.614707946777344,profile,0.5,True,27,150
500,1,Myke,0.7981673767033798,32.782793045043945,profile,0.5,True,27,152
502,1,Myke,0.796571041949973,42.768001556396484,profile,0.5,True,27,154
504,1,Myke,0.794977899866073,39.78848457336426,profile,0.5,True,27,156
506,1,Myke,0.7933879440663408,30.75695037841797,profile,0.5,True,27,158
508,1,Myke,0.7918011681782082,32.40656852722168,profile,0.5,True,27,160
510,1,Myke,0.7902175658418518,31.508684158325195,profile,0.5,True,27,162
512,1,Myke,0.788637130710168,25.56133270263672,profile,0.5,True,27,164
514,1,Myke,0.7870598564487478,31.071186065673828,profile,0.5,True,27,166
516,1,Myke,0.7854857367358502,34.92856025695801,profile,0.5,True,27,168
518,1,Myke,0.7839147652623786,31.732559204101562,profile,0.5,True,27,170
520,1,Myke,0.7823469357318539,33.860206604003906,profile,0.5,True,27,172
522,1,Myke,0.7807822418603901,30.579328536987305,profile,0.5,True,27,174
524,1,Myke,0.7792206773766693,37.87112236022949,profile,0.5,True,27,176
526,1,Myke,0.777662236021916,35.872459411621094,profile,0.5,True,27,178
528,1,Myke,0.7761069115498721,37.13870048522949,frontal,0.7,True,27,180
530,1,Myke,0.7745546977267724,74.56684112548828,frontal,0.7,True,27,182
532,1,Myke,0.7730055883313188,80.5974006652832,frontal,0.7,True,27,184
534,1,Myke,0.7714595771546562,76.41196250915527,frontal,0.7,True,27,186
536,1,Myke,0.7699166580003469,67.68584251403809,frontal,0.7,True,27,188
538,1,Myke,0.7683768246843462,65.49501419067383,frontal,0.7,True,27,190
540,1,Myke,0.8708270679755924,72.24106788635254,frontal,0.7,True,0,0
542,1,Myke,0.8882436093351043,84.14483070373535,frontal,0.7,True,0,0
544,1,Myke,0.9060084815218064,70.0225830078125,frontal,0.7,True,0,0
546,1,Myke,0.9241286511522425,50.260305404663086,frontal,0.7,True,0,0
548,1,Myke,0.9426112241752874,77.2709846496582,frontal,0.7,True,0,0
550,1,Myke,0.9614634486587932,63.59076499938965,frontal,0.7,True,0,0
552,1,Myke,0.9806927176319691,59.3562126159668,frontal,0.7,True,0,0
554,1,Myke,0.849198058717887,87.33630180358887,frontal,0.7,True,0,0
556,1,Myke,0.8661820198922447,54.051876068115234,profile,0.5,True,0,0
558,1,Myke,0.8379550562172153,75.37293434143066,profile,0.5,True,0,0
560,1,Myke,0.8011446337783225,89.21504020690918,profile,0.5,True,0,0
562,1,Myke,0.7834207525232433,86.00711822509766,profile,0.5,True,0,0
564,1,Myke,0.8466092546461913,80.01995086669922,profile,0.5,True,0,0
566,1,Myke,0.8635414397391151,72.0052719116211,profile,0.5,True,0,0
568,1,Myke,0.8340834442658843,90.90709686279297,profile,0.5,True,0,0
570,1,Myke,0.794038188342028,70.85704803466797,profile,0.5,True,0,0
572,1,Myke,0.8530502253235884,72.43037223815918,profile,0.5,True,0,0
574,1,Myke,0.8517366902630208,77.20661163330078,frontal,0.7,True,0,0
576,1,Myke,0.7585832942196978,168.867826461792,frontal,0.7,True,0,0
578,1,Myke,0.9350864796066536,69.22054290771484,frontal,0.7,True,0,0
580,1,Myke,0.8766764746142658,67.69633293151855,frontal,0.7,True,0,0
582,1,Myke,0.7662944751730209,80.54661750793457,frontal,0.7,True,0,0
584,1,Myke,0.9192998126044566,76.78341865539551,frontal,0.7,True,0,0
586,1,Myke,0.9162637948319274,75.63209533691406,frontal,0.7,True,0,0
588,1,Myke,0.8540892631926783,101.0136604309082,frontal,0.7,True,0,0
590,1,Myke,0.8711710484565319,69.79608535766602,frontal,0.7,True,0,0
592,1,Myke,0.8679796585156861,80.27076721191406,frontal,0.7,True,0,2
594,1,Myke,0.86479754945041,63.629865646362305,profile,0.5,True,0,4
596,1,Myke,0.8616246969027608,58.048248291015625,frontal,0.7,True,0,6
598,1,Myke,0.8584610765751043,57.587385177612305,frontal,0.7,True,0,8
600,1,Myke,0.855306664229971,62.45994567871094,frontal,0.7,True,0,10
602,1,Myke,0.8521614356899119,73.96817207336426,frontal,0.7,True,0,12
604,1,Myke,0.8779845094986971,67.57116317749023,frontal,0.7,True,0,0
606,1,Myke,0.8747681595789001,65.7651424407959,frontal,0.7,True,0,2
608,1,Myke,0.8715611631207445,65.88959693908691,frontal,0.7,True,0,4
610,1,Myke,0.8919656050667151,65.24085998535156,frontal,0.7,True,0,0
612,1,Myke,0.9098049171680493,123.37732315063477,profile,0.5,True,0,0
614,1,Myke,0.906471998488157,96.98987007141113,frontal,0.7,True,0,2
616,1,Myke,0.9031487722633157,70.62983512878418,frontal,0.7,True,0,4
618,1,Myke,0.8998352130553796,73.58479499816895,profile,0.5,True,0,6
620,1,Myke,0.9224441380065198,78.68075370788574,profile,0.5,True,0,0
622,1,Myke,0.9190649176476225,40.69995880126953,profile,0.5,True,0,2
624,1,Myke,0.915695524393609,36.98563575744629,profile,0.5,True,0,4
626,1,Myke,0.9123359324529409,28.48052978515625,profile,0.5,True,0,6
628,1,Myke,0.9089861160979377,21.241426467895508,profile,0.5,True,0,8
630,1,Myke,0.9056460496646248,22.928476333618164,profile,0.5,True,0,10
632,1,Myke,0.9023157075525808,22.443532943725586,profile,0.5,True,0,12
634,1,Myke,0.8989950642247863,21.091938018798828,profile,0.5,True,0,14
636,1,Myke,0.8956840942074727,30.808687210083008,profile,0.5,True,0,16
638,1,Myke,0.8923827720899715,50.16374588012695,profile,0.5,True,0,18
640,1,Myke,0.8890910725245634,32.88435935974121,profile,0.5,True,0,20
642,1,Myke,0.8858089702263288,31.3870906829834,profile,0.5,True,0,22
644,1,Myke,0.8825364399729969,28.800010681152344,profile,0.5,True,0,24
646,1,Myke,0.8792734566047974,23.79775047302246,profile,0.5,True,0,26
648,1,Myke,0.8760199950243108,23.66352081298828,profile,0.5,True,0,28
650,1,Myke,0.8727760301963198,24.929046630859375,profile,0.5,True,0,30
652,1,Myke,0.8695415371476606,21.895170211791992,profile,0.5,True,0,32
654,1,Myke,0.8663164909670752,14.360666275024414,profile,0.5,True,0,34
656,1,Myke,0.868980849563989,24.445056915283203,back_view,0.7,True,1,36
658,1,Myke,0.8716508290585362,21.131277084350586,back_view,0.7,True,2,38
660,1,Myke,0.8743264220388451,24.688720703125,back_view,0.7,True,3,40
662,1,Myke,0.8770076208924539,36.23557090759277,back_view,0.7,True,4,42
664,1,Myke,0.8737419413922051,27.57740020751953,profile,0.5,True,4,44
666,1,Myke,0.8704858165794735,20.551204681396484,profile,0.5,True,4,46
