frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face
0,1,Unknown,0.0,361.91773414611816,frontal,0.7,False,0,0
2,1,Unknown,0.0,63.376426696777344,frontal,0.7,False,0,0
4,1,Unknown,0.0,69.28801536560059,profile,0.5,False,0,0
6,1,Unknown,0.0,85.63995361328125,frontal,0.7,False,0,0
8,1,Unknown,0.0,53.603410720825195,frontal,0.7,False,0,0
10,1,Unknown,0.0,44.797658920288086,frontal,0.7,False,0,0
12,1,Unknown,0.0,45.29285430908203,frontal,0.7,False,0,0
14,1,Unknown,0.0,44.4035530090332,frontal,0.7,False,0,0
16,1,Myke,0.8729358826939061,36.762237548828125,frontal,0.7,True,0,0
18,1,Myke,0.8720159599278937,39.2451286315918,frontal,0.7,True,0,0
20,1,Myke,0.8275412907242558,35.07494926452637,frontal,0.7,True,0,0
22,1,Myke,0.8989099800859884,40.1153564453125,frontal,0.7,True,0,0
24,1,Myke,0.8246311720921821,41.17870330810547,frontal,0.7,True,0,0
26,1,Myke,0.7429170678224442,44.257164001464844,frontal,0.7,True,0,0
28,1,Myke,0.9215376915208207,35.65025329589844,frontal,0.7,True,0,0
30,1,Myke,0.9083335608146965,39.240360260009766,frontal,0.7,True,0,0
32,1,Myke,0.856073030048375,39.582014083862305,frontal,0.7,True,0,0
34,1,Myke,0.8731944906493425,49.02529716491699,frontal,0.7,True,0,0
36,1,Myke,0.8699956881652637,52.12092399597168,frontal,0.7,True,0,2
38,1,Myke,0.8668061881131588,53.3900260925293,profile,0.5,True,0,4
40,1,Myke,0.8636259660785095,69.6573257446289,frontal,0.7,True,0,6
42,1,Myke,0.8604549977072463,52.49500274658203,frontal,0.7,True,0,8
44,1,Myke,0.8572932587056039,45.30668258666992,frontal,0.7,True,0,10
46,1,Myke,0.8541407248399773,37.17041015625,frontal,0.7,True,0,12
48,1,Myke,0.8509973719367783,44.98934745788574,frontal,0.7,True,0,14
50,1,Myke,0.8782637295536396,35.2933406829834,frontal,0.7,True,0,0
52,1,Myke,0.8750463567577081,36.260366439819336,frontal,0.7,True,0,2
54,1,Myke,0.8777778482901927,48.003196716308594,partial_back,0.5,True,1,4
56,1,Myke,0.8745573723718837,33.683061599731445,frontal,0.7,True,1,6
58,1,Myke,0.8772824228280238,33.329010009765625,partial_back,0.5,True,2,8
60,1,Myke,0.8800134869114589,27.61983871459961,partial_back,0.5,True,3,10
62,1,Myke,0.8827505595819785,26.946544647216797,partial_back,0.5,True,4,12
64,1,Myke,0.9095005765390082,45.39179801940918,partial_back,0.5,True,0,0
66,1,Myke,0.9276905880697883,42.89865493774414,partial_back,0.5,True,0,0
68,1,Myke,0.9462443998311841,36.565542221069336,partial_back,0.5,True,0,0
70,1,Myke,0.9492007843281306,33.94460678100586,partial_back,0.5,True,1,2
72,1,Myke,0.9521637518155066,16.182422637939453,partial_back,0.5,True,2,4
74,1,Myke,0.955133297390134,53.38549613952637,partial_back,0.5,True,3,6
76,1,Myke,0.9581094159501645,39.907217025756836,partial_back,0.5,True,4,8
78,1,Myke,0.9610921021932871,39.89672660827637,partial_back,0.5,True,5,10
80,1,Myke,0.9640813506149196,41.44001007080078,partial_back,0.5,True,6,12
82,1,Myke,0.9670771555063917,41.33486747741699,partial_back,0.5,True,7,14
84,1,Myke,0.970079510953111,34.68441963195801,partial_back,0.5,True,8,16
86,1,Myke,0.9730884108327184,36.41462326049805,partial_back,0.5,True,9,18
88,1,Myke,0.9761038488132313,41.96929931640625,partial_back,0.5,True,10,20
90,1,Myke,0.9791258183511713,30.830860137939453,partial_back,0.5,True,11,22
92,1,Myke,0.979804,34.40594673156738,partial_back,0.5,True,12,24
94,1,Myke,0.9781376666666667,27.0082950592041,partial_back,0.5,True,13,26
96,1,Myke,0.9764713333333334,25.097131729125977,partial_back,0.5,True,14,28
98,1,Myke,0.974805,48.04682731628418,partial_back,0.5,True,15,30
100,1,Myke,0.9731386666666667,27.587413787841797,partial_back,0.5,True,16,32
102,1,Myke,0.9714723333333334,48.33650588989258,partial_back,0.5,True,17,34
104,1,Myke,0.969806,28.500795364379883,partial_back,0.5,True,18,36
106,1,Myke,0.9681396666666667,24.66750144958496,partial_back,0.5,True,19,38
110,1,Myke,0.9645403866666667,29.465675354003906,profile,0.5,True,19,42
116,1,Myke,0.960951631228,17.229557037353516,profile,0.5,True,19,48
118,1,Myke,0.9573733726495413,16.508817672729492,profile,0.5,True,19,50
120,1,Myke,0.9538055832988714,16.38650894165039,profile,0.5,True,19,52
122,1,Myke,0.9502482356121137,14.188528060913086,profile,0.5,True,19,54
132,1,Myke,0.94670130209377,15.296459197998047,profile,0.5,True,19,64
134,1,Myke,0.9431647553165571,14.833927154541016,profile,0.5,True,19,66
136,1,Myke,0.9396385679212447,36.283016204833984,profile,0.5,True,19,68
138,1,Myke,0.9425001658460308,33.83636474609375,partial_back,0.5,True,20,70
140,1,Myke,0.9453675891346847,38.75589370727539,partial_back,0.5,True,21,72
142,1,Myke,0.948240827795301,35.29644012451172,partial_back,0.5,True,22,74
144,1,Myke,0.9481436666666667,38.64645957946777,partial_back,0.5,True,23,76
146,1,Myke,1.0,39.70813751220703,partial_back,0.5,True,0,0
148,1,Myke,0.9981336666666667,38.16556930541992,partial_back,0.5,True,1,2
150,1,Myke,0.9964673333333334,36.513328552246094,partial_back,0.5,True,2,4
152,1,Myke,0.994801,24.855375289916992,partial_back,0.5,True,3,6
154,1,Myke,0.9931346666666666,41.34821891784668,partial_back,0.5,True,4,8
158,1,Myke,0.9914683333333334,24.42455291748047,partial_back,0.5,True,5,12
160,1,Myke,0.989802,22.32670783996582,back_view,0.8999999999999999,True,6,14
162,1,Myke,0.9881356666666666,24.222612380981445,back_view,0.8999999999999999,True,7,16
164,1,Myke,0.9864693333333334,28.502225875854492,partial_back,0.5,True,8,18
166,1,Myke,0.984803,27.231216430664062,partial_back,0.5,True,9,20
168,1,Myke,0.9831366666666667,24.062633514404297,partial_back,0.5,True,10,22
170,1,Myke,0.9814703333333333,40.178775787353516,partial_back,0.5,True,11,24
172,1,Myke,0.979804,91.72964096069336,partial_back,0.5,True,12,26
174,1,Myke,0.9781376666666667,79.57983016967773,partial_back,0.5,True,13,28
