frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face,ground_truth,dataset_predicted,dataset_confidence
64,1,Unknown,0.0,69.97299194335938,partial_back,0.5,False,33,33,,,
64,4,Unknown,0.0,71.38562202453613,profile,0.5,False,0,6,,,
64,3,Unknown,0.0,28.68175506591797,partial_back,0.5,False,14,17,,,
66,1,Unknown,0.0,76.4625072479248,partial_back,0.5,False,34,34,,,
66,4,Unknown,0.0,68.91822814941406,back_view,0.7,False,1,7,,,
66,3,Unknown,0.0,67.51728057861328,partial_back,0.5,False,15,18,,,
68,1,Unknown,0.0,81.95734024047852,partial_back,0.5,False,35,35,,,
68,4,Unknown,0.0,67.96383857727051,back_view,0.7,False,2,8,,,
68,3,Unknown,0.0,41.11623764038086,partial_back,0.5,False,16,19,,,
70,1,Unknown,0.0,81.48765563964844,partial_back,0.5,False,36,36,,,
70,4,Unknown,0.0,70.91116905212402,back_view,0.7,False,3,9,,,
70,3,Unknown,0.0,50.26125907897949,back_view,0.8999999999999999,False,17,20,,,
72,1,Unknown,0.0,77.45528221130371,partial_back,0.5,False,37,37,,,
72,4,Unknown,0.0,89.19525146484375,profile,0.5,False,0,10,,,
72,3,Unknown,0.0,56.7774772644043,back_view,0.8999999999999999,False,18,21,,,
74,1,Unknown,0.0,71.33364677429199,back_view,0.8999999999999999,False,38,38,,,
74,4,Unknown,0.0,68.79401206970215,profile,0.5,False,0,11,,,
74,3,Unknown,0.0,42.928218841552734,partial_back,0.5,False,19,22,,,
76,1,Unknown,0.0,74.4333267211914,partial_back,0.5,False,39,39,,,
76,4,Unknown,0.0,71.83957099914551,profile,0.5,False,0,12,,,
76,3,Unknown,0.0,35.83073616027832,partial_back,0.5,False,20,23,,,
78,1,Unknown,0.0,68.57895851135254,partial_back,0.5,False,40,40,,,
78,4,Unknown,0.0,66.04814529418945,profile,0.5,False,0,13,,,
78,3,Unknown,0.0,36.12685203552246,partial_back,0.5,False,21,24,,,
80,1,Unknown,0.0,61.502695083618164,partial_back,0.5,False,41,41,,,
80,4,Unknown,0.0,84.98287200927734,profile,0.5,False,0,14,,,
80,3,Unknown,0.0,63.604116439819336,partial_back,0.5,False,22,25,,,
82,1,Unknown,0.0,58.66837501525879,partial_back,0.5,False,42,42,,,
82,4,Unknown,0.0,78.9177417755127,partial_back,0.5,False,1,15,,,
82,3,Unknown,0.0,43.14160346984863,partial_back,0.5,False,23,26,,,
84,1,Unknown,0.0,69.000244140625,partial_back,0.5,False,43,43,,,
84,4,Unknown,0.0,99.90835189819336,back_view,0.8999999999999999,False,2,16,,,
84,3,Unknown,0.0,35.95852851867676,partial_back,0.5,False,24,27,,,
86,1,Unknown,0.0,77.40616798400879,partial_back,0.5,False,44,44,,,
86,4,Unknown,0.0,95.02911567687988,back_view,0.7,False,3,17,,,
86,3,Unknown,0.0,17.635822296142578,partial_back,0.5,False,25,28,,,
88,1,Unknown,0.0,64.2848014831543,partial_back,0.5,False,45,45,,,
88,4,Unknown,0.0,105.99589347839355,back_view,0.8999999999999999,False,4,18,,,
88,3,Unknown,0.0,68.91560554504395,partial_back,0.5,False,26,29,,,
90,1,Unknown,0.0,72.81017303466797,partial_back,0.5,False,46,46,,,
90,4,Unknown,0.0,106.77099227905273,partial_back,0.5,False,5,19,,,
90,3,Unknown,0.0,32.61709213256836,partial_back,0.5,False,27,30,,,
92,1,Unknown,0.0,79.75316047668457,partial_back,0.5,False,47,47,,,
92,4,Unknown,0.0,125.53191184997559,partial_back,0.5,False,6,20,,,
92,3,Unknown,0.0,26.33357048034668,partial_back,0.5,False,28,31,,,
92,5,Unknown,0.0,55.08685111999512,back_view,0.7,False,1,1,,,
94,1,Unknown,0.0,66.02835655212402,partial_back,0.5,False,48,48,,,
94,4,Unknown,0.0,54.767608642578125,back_view,0.8999999999999999,False,7,21,,,
94,3,Unknown,0.0,26.951074600219727,partial_back,0.5,False,29,32,,,
94,5,Unknown,0.0,18.406391143798828,back_view,0.7,False,2,2,,,
96,1,Unknown,0.0,70.9843635559082,partial_back,0.5,False,49,49,,,
96,4,Unknown,0.0,103.46388816833496,back_view,0.8999999999999999,False,8,22,,,
96,3,Unknown,0.0,29.68001365661621,partial_back,0.5,False,30,33,,,
98,1,Unknown,0.0,71.4869499206543,partial_back,0.5,False,50,50,,,
98,4,Unknown,0.0,56.732177734375,partial_back,0.5,False,9,23,,,
98,3,Unknown,0.0,31.80718421936035,partial_back,0.5,False,31,34,,,
100,4,Unknown,0.0,96.31896018981934,partial_back,0.5,False,10,24,,,
100,3,Unknown,0.0,19.733190536499023,partial_back,0.5,False,32,35,,,
102,4,Unknown,0.0,132.9660415649414,partial_back,0.5,False,10,24,,,
102,5,Unknown,0.0,32.233476638793945,profile,0.5,False,0,3,,,
102,1,Unknown,0.0,85.66069602966309,partial_back,0.5,False,51,51,,,
104,4,Unknown,0.0,58.09974670410156,back_view,0.8999999999999999,False,11,25,,,
104,3,Unknown,0.0,71.13909721374512,partial_back,0.5,False,33,36,,,
106,4,Unknown,0.0,61.77878379821777,back_view,0.6000000000000001,False,12,26,,,
106,6,Unknown,0.0,56.960344314575195,back_view,0.7,False,1,1,,,
106,3,Unknown,0.0,38.24353218078613,partial_back,0.5,False,34,37,,,
106,1,Unknown,0.0,90.89779853820801,partial_back,0.5,False,52,52,,,
108,4,Unknown,0.0,49.27825927734375,back_view,0.6000000000000001,False,13,27,,,
108,6,Unknown,0.0,50.46558380126953,back_view,0.7,False,2,2,,,
