frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face
0,1,Unknown,0.0,6499.2358684539795,profile,0.5,False,0,0
3,1,Unknown,0.0,0.0,frontal,0.8,False,0,3
6,1,Unknown,0.0,0.0,frontal,0.8,False,0,6
9,1,Unknown,0.0,0.0,frontal,0.8,False,0,9
12,1,Unknown,0.0,0.0,frontal,0.8,False,0,12
15,1,Unknown,0.0,0.0,frontal,0.8,False,0,15
18,1,Unknown,0.0,0.0,frontal,0.8,False,0,18
21,1,Unknown,0.0,0.0,frontal,0.8,False,0,21
24,1,Unknown,0.0,0.0,frontal,0.8,False,0,24
27,1,Unknown,0.0,0.0,frontal,0.8,False,0,27
30,1,Unknown,0.0,0.0,frontal,0.8,False,0,30
33,1,Unknown,0.0,0.0,frontal,0.8,False,0,33
36,1,Unknown,0.0,0.0,frontal,0.8,False,0,36
39,1,Unknown,0.0,0.0,frontal,0.8,False,0,39
42,1,Unknown,0.0,0.0,frontal,0.8,False,0,42
45,1,Unknown,0.0,0.0,frontal,0.8,False,0,45
48,1,Unknown,0.0,0.0,frontal,0.8,False,0,48
51,1,Unknown,0.0,0.0,frontal,0.8,False,0,51
54,1,Unknown,0.0,0.0,frontal,0.8,False,0,54
57,1,Unknown,0.0,0.0,frontal,0.8,False,0,57
60,1,Unknown,0.0,6214.261770248413,profile,0.5,False,0,0
63,1,Unknown,0.0,0.0,frontal,0.8,False,0,3
66,1,Unknown,0.0,0.0,frontal,0.8,False,0,6
69,1,Unknown,0.0,0.0,frontal,0.8,False,0,9
72,1,Unknown,0.0,0.0,frontal,0.8,False,0,12
75,1,Unknown,0.0,0.0,frontal,0.8,False,0,15
78,1,Unknown,0.0,0.0,frontal,0.8,False,0,18
81,1,Unknown,0.0,0.0,frontal,0.8,False,0,21
84,1,Unknown,0.0,0.0,frontal,0.8,False,0,24
87,1,Unknown,0.0,0.0,frontal,0.8,False,0,27
90,1,Unknown,0.0,0.0,frontal,0.8,False,0,30
93,1,Unknown,0.0,0.0,frontal,0.8,False,0,33
96,1,Unknown,0.0,0.0,frontal,0.8,False,0,36
99,1,Unknown,0.0,0.0,frontal,0.8,False,0,39
102,1,Unknown,0.0,0.0,frontal,0.8,False,0,42
105,1,Unknown,0.0,0.0,frontal,0.8,False,0,45
150,2,Unknown,0.0,3173.5682487487793,partial_back,0.5,False,0,0
153,2,Unknown,0.0,0.0,frontal,0.8,False,0,3
159,2,Unknown,0.0,0.0,frontal,0.8,False,0,9
162,2,Unknown,0.0,0.0,frontal,0.8,False,0,12
165,2,Unknown,0.0,0.0,frontal,0.8,False,0,15
168,2,Unknown,0.0,0.0,frontal,0.8,False,0,18
171,2,Unknown,0.0,0.0,frontal,0.8,False,0,21
174,2,Unknown,0.0,0.0,frontal,0.8,False,0,24
177,2,Unknown,0.0,0.0,frontal,0.8,False,0,27
180,2,Unknown,0.0,0.0,frontal,0.8,False,0,30
183,2,Unknown,0.0,0.0,frontal,0.8,False,0,33
186,2,Unknown,0.0,0.0,frontal,0.8,False,0,36
189,2,Unknown,0.0,0.0,frontal,0.8,False,0,39
192,2,Unknown,0.0,0.0,frontal,0.8,False,0,42
195,2,Unknown,0.0,0.0,frontal,0.8,False,0,45
198,2,Unknown,0.0,0.0,frontal,0.8,False,0,48
201,2,Unknown,0.0,0.0,frontal,0.8,False,0,51
204,2,Unknown,0.0,0.0,frontal,0.8,False,0,54
207,2,Unknown,0.0,0.0,frontal,0.8,False,0,57
210,2,Unknown,0.0,4626.088857650757,frontal,0.7,False,0,0
213,2,Unknown,0.0,0.0,frontal,0.8,False,0,3
216,2,Unknown,0.0,0.0,frontal,0.8,False,0,6
219,2,Unknown,0.0,0.0,frontal,0.8,False,0,9
222,2,Unknown,0.0,0.0,frontal,0.8,False,0,12
225,2,Unknown,0.0,0.0,frontal,0.8,False,0,15
228,2,Unknown,0.0,0.0,frontal,0.8,False,0,18
231,2,Unknown,0.0,0.0,frontal,0.8,False,0,21
234,2,Unknown,0.0,0.0,frontal,0.8,False,0,24
237,2,Unknown,0.0,0.0,frontal,0.8,False,0,27
240,2,Unknown,0.0,0.0,frontal,0.8,False,0,30
243,2,Unknown,0.0,0.0,frontal,0.8,False,0,33
246,2,Unknown,0.0,0.0,frontal,0.8,False,0,36
249,2,Unknown,0.0,0.0,frontal,0.8,False,0,39
252,2,Unknown,0.0,0.0,frontal,0.8,False,0,42
255,2,Unknown,0.0,0.0,frontal,0.8,False,0,45
258,2,Unknown,0.0,0.0,frontal,0.8,False,0,48
261,2,Unknown,0.0,0.0,frontal,0.8,False,0,51
264,2,Unknown,0.0,0.0,frontal,0.8,False,0,54
267,2,Unknown,0.0,0.0,frontal,0.8,False,0,57
270,2,Unknown,0.0,5774.357557296753,profile,0.5,False,0,0
273,2,Unknown,0.0,0.0,frontal,0.8,False,0,3
276,2,Unknown,0.0,0.0,frontal,0.8,False,0,6
279,2,Unknown,0.0,0.0,frontal,0.8,False,0,9
282,2,Unknown,0.0,0.0,frontal,0.8,False,0,12
285,2,Unknown,0.0,0.0,frontal,0.8,False,0,15
297,2,Unknown,0.0,0.0,frontal,0.8,False,0,27
300,2,Unknown,0.0,0.0,frontal,0.8,False,0,30
303,2,Unknown,0.0,0.0,frontal,0.8,False,0,33
306,2,Unknown,0.0,0.0,frontal,0.8,False,0,36
309,2,Unknown,0.0,0.0,frontal,0.8,False,0,39
